nom;nom_annuaire;ville;ville_propre;Code;jour;categorie;ouverture_am;fermeture_am;ouverture_pm;fermeture_pm;bibli_amp_def_latlong_nom;bibli_amp_def_latlong_y;bibli_amp_def_latlong_x;bibli_amp_def_latlong_bibli_amp_def_nom_annuaire
NA;BIBLIOTHÈQUE EDMOND CHARLES-ROUX;SAINT-CANNAT;SAINT CANNAT;457.0;samedi;tous publics;09:00:00;12:00:00;NA;NA;Bibliothèque municipale;43.620928;5.297766;BIBLIOTHÈQUE EDMOND CHARLES-ROUX
NA;BIBLIOTHÈQUE EDMOND CHARLES-ROUX;SAINT-CANNAT;SAINT CANNAT;457.0;dimanche;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.620928;5.297766;BIBLIOTHÈQUE EDMOND CHARLES-ROUX
NA;MÉDIATHÈQUE MUNICIPALE;Saint-Chamas;SAINT CHAMAS;458.0;lundi;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.549913;5.038192;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Saint-Chamas;SAINT CHAMAS;458.0;mardi;tous publics;NA;NA;14:00:00;18:00:00;Bibliothèque municipale;43.549913;5.038192;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Saint-Chamas;SAINT CHAMAS;458.0;mercredi;tous publics;09:00:00;12:00:00;14:00:00;18:00:00;Bibliothèque municipale;43.549913;5.038192;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Saint-Chamas;SAINT CHAMAS;458.0;jeudi;tous publics;NA;NA;16:00:00;18:00:00;Bibliothèque municipale;43.549913;5.038192;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Saint-Chamas;SAINT CHAMAS;458.0;vendredi;tous publics;NA;NA;16:00:00;19:00:00;Bibliothèque municipale;43.549913;5.038192;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Saint-Chamas;SAINT CHAMAS;458.0;samedi;tous publics;09:00:00;13:00:00;NA;NA;Bibliothèque municipale;43.549913;5.038192;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Saint-Chamas;SAINT CHAMAS;458.0;dimanche;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.549913;5.038192;MÉDIATHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE ANNIE ALBRAND;Saint-Estève-Janson;SAINT ESTEVE JANSON;459.0;lundi;tous publics;08:30:00;12:00:00;NA;NA;Bibliothèque municipale;43.685783;5.396328;BIBLIOTHÈQUE ANNIE ALBRAND
NA;BIBLIOTHÈQUE ANNIE ALBRAND;Saint-Estève-Janson;SAINT ESTEVE JANSON;459.0;mardi;tous publics;08:30:00;12:00:00;NA;NA;Bibliothèque municipale;43.685783;5.396328;BIBLIOTHÈQUE ANNIE ALBRAND
NA;BIBLIOTHÈQUE ANNIE ALBRAND;Saint-Estève-Janson;SAINT ESTEVE JANSON;459.0;mercredi;tous publics;NA;NA;14:00:00;18:30:00;Bibliothèque municipale;43.685783;5.396328;BIBLIOTHÈQUE ANNIE ALBRAND
NA;BIBLIOTHÈQUE ANNIE ALBRAND;Saint-Estève-Janson;SAINT ESTEVE JANSON;459.0;jeudi;tous publics;08:30:00;12:00:00;NA;NA;Bibliothèque municipale;43.685783;5.396328;BIBLIOTHÈQUE ANNIE ALBRAND
NA;BIBLIOTHÈQUE ANNIE ALBRAND;Saint-Estève-Janson;SAINT ESTEVE JANSON;459.0;vendredi;tous publics;NA;NA;16:00:00;18:30:00;Bibliothèque municipale;43.685783;5.396328;BIBLIOTHÈQUE ANNIE ALBRAND
NA;BIBLIOTHÈQUE ANNIE ALBRAND;Saint-Estève-Janson;SAINT ESTEVE JANSON;459.0;samedi;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.685783;5.396328;BIBLIOTHÈQUE ANNIE ALBRAND
NA;BIBLIOTHÈQUE ANNIE ALBRAND;Saint-Estève-Janson;SAINT ESTEVE JANSON;459.0;dimanche;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.685783;5.396328;BIBLIOTHÈQUE ANNIE ALBRAND
NA;BIBLIOTHÈQUE CHARLES ROSTAING;Saint-Mitre-les-Remparts;SAINT MITRE LES REMPARTS;463.0;lundi;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.453371;5.021409;BIBLIOTHÈQUE CHARLES ROSTAING
NA;BIBLIOTHÈQUE CHARLES ROSTAING;Saint-Mitre-les-Remparts;SAINT MITRE LES REMPARTS;463.0;mardi;tous publics;10:00:00;12:00:00;14:00:00;18:00:00;Bibliothèque municipale;43.453371;5.021409;BIBLIOTHÈQUE CHARLES ROSTAING
NA;BIBLIOTHÈQUE CHARLES ROSTAING;Saint-Mitre-les-Remparts;SAINT MITRE LES REMPARTS;463.0;mercredi;tous publics;10:00:00;12:00:00;14:00:00;19:00:00;Bibliothèque municipale;43.453371;5.021409;BIBLIOTHÈQUE CHARLES ROSTAING
NA;BIBLIOTHÈQUE CHARLES ROSTAING;Saint-Mitre-les-Remparts;SAINT MITRE LES REMPARTS;463.0;jeudi;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.453371;5.021409;BIBLIOTHÈQUE CHARLES ROSTAING
NA;BIBLIOTHÈQUE CHARLES ROSTAING;Saint-Mitre-les-Remparts;SAINT MITRE LES REMPARTS;463.0;vendredi;tous publics;10:00:00;12:00:00;14:00:00;18:00:00;Bibliothèque municipale;43.453371;5.021409;BIBLIOTHÈQUE CHARLES ROSTAING
NA;BIBLIOTHÈQUE CHARLES ROSTAING;Saint-Mitre-les-Remparts;SAINT MITRE LES REMPARTS;463.0;samedi;tous publics;NA;NA;14:00:00;17:00:00;Bibliothèque municipale;43.453371;5.021409;BIBLIOTHÈQUE CHARLES ROSTAING
NA;BIBLIOTHÈQUE CHARLES ROSTAING;Saint-Mitre-les-Remparts;SAINT MITRE LES REMPARTS;463.0;dimanche;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.453371;5.021409;BIBLIOTHÈQUE CHARLES ROSTAING
NA;BIBLIOTHÈQUE MUNICIPALE;Saint-Savournin;SAINT SAVOURNIN;466.0;lundi;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.406140;5.528116;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Saint-Savournin;SAINT SAVOURNIN;466.0;mardi;tous publics;NA;NA;16:00:00;19:00:00;Bibliothèque municipale;43.406140;5.528116;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Saint-Savournin;SAINT SAVOURNIN;466.0;mercredi;tous publics;10:00:00;12:00:00;14:00:00;18:00:00;Bibliothèque municipale;43.406140;5.528116;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Saint-Savournin;SAINT SAVOURNIN;466.0;jeudi;tous publics;NA;NA;16:00:00;18:00:00;Bibliothèque municipale;43.406140;5.528116;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Saint-Savournin;SAINT SAVOURNIN;466.0;vendredi;tous publics;NA;NA;16:00:00;18:00:00;Bibliothèque municipale;43.406140;5.528116;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Saint-Savournin;SAINT SAVOURNIN;466.0;samedi;tous publics;09:30:00;12:30:00;NA;NA;Bibliothèque municipale;43.406140;5.528116;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Saint-Savournin;SAINT SAVOURNIN;466.0;dimanche;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.406140;5.528116;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Saint-Victoret;SAINT VICTORET;467.0;lundi;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.415747;5.244809;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Saint-Victoret;SAINT VICTORET;467.0;mardi;tous publics;NA;NA;16:30:00;18:00:00;Bibliothèque municipale;43.415747;5.244809;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Saint-Victoret;SAINT VICTORET;467.0;mercredi;tous publics;NA;NA;14:00:00;18:00:00;Bibliothèque municipale;43.415747;5.244809;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Saint-Victoret;SAINT VICTORET;467.0;jeudi;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.415747;5.244809;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Saint-Victoret;SAINT VICTORET;467.0;vendredi;tous publics;NA;NA;16:30:00;18:30:00;Bibliothèque municipale;43.415747;5.244809;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Saint-Victoret;SAINT VICTORET;467.0;samedi;tous publics;09:30:00;12:00:00;NA;NA;Bibliothèque municipale;43.415747;5.244809;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Saint-Victoret;SAINT VICTORET;467.0;dimanche;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.415747;5.244809;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE;Saint-Zacharie;SAINT ZACHARIE;3795.0;lundi;tous publics;08:30:00;12:00:00;14:00:00;18:00:00;Bibliothèque municipale;43.38384;5.70679;BIBLIOTHÈQUE
NA;BIBLIOTHÈQUE;Saint-Zacharie;SAINT ZACHARIE;3795.0;mardi;tous publics;08:30:00;12:00:00;14:00:00;18:00:00;Bibliothèque municipale;43.38384;5.70679;BIBLIOTHÈQUE
NA;BIBLIOTHÈQUE;Saint-Zacharie;SAINT ZACHARIE;3795.0;mercredi;tous publics;08:30:00;12:00:00;14:00:00;17:00:00;Bibliothèque municipale;43.38384;5.70679;BIBLIOTHÈQUE
NA;BIBLIOTHÈQUE;Saint-Zacharie;SAINT ZACHARIE;3795.0;jeudi;tous publics;08:30:00;12:00:00;NA;NA;Bibliothèque municipale;43.38384;5.70679;BIBLIOTHÈQUE
NA;BIBLIOTHÈQUE;Saint-Zacharie;SAINT ZACHARIE;3795.0;vendredi;tous publics;NA;NA;14:00:00;18:00:00;Bibliothèque municipale;43.38384;5.70679;BIBLIOTHÈQUE
NA;BIBLIOTHÈQUE;Saint-Zacharie;SAINT ZACHARIE;3795.0;samedi;tous publics;08:30:00;12:00:00;NA;NA;Bibliothèque municipale;43.38384;5.70679;BIBLIOTHÈQUE
NA;BIBLIOTHÈQUE;Saint-Zacharie;SAINT ZACHARIE;3795.0;dimanche;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.38384;5.70679;BIBLIOTHÈQUE
Annexe jeunesse;ESPACE JEUNESSE ANNEXE;Salon-de-Provence;SALON DE PROVENCE;5438.0;lundi;tous publics;NA;NA;NA;NA;Bibliothèque annexe Mas Dossetto;43.65227;5.10126;ESPACE JEUNESSE ANNEXE
Annexe jeunesse;ESPACE JEUNESSE ANNEXE;Salon-de-Provence;SALON DE PROVENCE;5438.0;mardi;tous publics;NA;NA;12:00:00;19:30:00;Bibliothèque annexe Mas Dossetto;43.65227;5.10126;ESPACE JEUNESSE ANNEXE
Annexe jeunesse;ESPACE JEUNESSE ANNEXE;Salon-de-Provence;SALON DE PROVENCE;5438.0;mercredi;tous publics;10:00:00;NA;NA;18:00:00;Bibliothèque annexe Mas Dossetto;43.65227;5.10126;ESPACE JEUNESSE ANNEXE
Annexe jeunesse;ESPACE JEUNESSE ANNEXE;Salon-de-Provence;SALON DE PROVENCE;5438.0;jeudi;tous publics;NA;NA;12:00:00;18:00:00;Bibliothèque annexe Mas Dossetto;43.65227;5.10126;ESPACE JEUNESSE ANNEXE
Annexe jeunesse;ESPACE JEUNESSE ANNEXE;Salon-de-Provence;SALON DE PROVENCE;5438.0;vendredi;tous publics;NA;NA;12:00:00;18:00:00;Bibliothèque annexe Mas Dossetto;43.65227;5.10126;ESPACE JEUNESSE ANNEXE
Annexe jeunesse;ESPACE JEUNESSE ANNEXE;Salon-de-Provence;SALON DE PROVENCE;5438.0;samedi;tous publics;10:00:00;NA;NA;18:00:00;Bibliothèque annexe Mas Dossetto;43.65227;5.10126;ESPACE JEUNESSE ANNEXE
Annexe jeunesse;ESPACE JEUNESSE ANNEXE;Salon-de-Provence;SALON DE PROVENCE;5438.0;dimanche;tous publics;NA;NA;NA;NA;Bibliothèque annexe Mas Dossetto;43.65227;5.10126;ESPACE JEUNESSE ANNEXE
Bibliothèque centrale;MÉDIATHÈQUE CENTRALE;Salon-de-Provence;SALON DE PROVENCE;452.0;lundi;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.637965;5.092182;MÉDIATHÈQUE CENTRALE
Bibliothèque centrale;MÉDIATHÈQUE CENTRALE;Salon-de-Provence;SALON DE PROVENCE;452.0;mardi;tous publics;NA;NA;12:00:00;19:30:00;Bibliothèque municipale;43.637965;5.092182;MÉDIATHÈQUE CENTRALE
Bibliothèque centrale;MÉDIATHÈQUE CENTRALE;Salon-de-Provence;SALON DE PROVENCE;452.0;mercredi;tous publics;10:00:00;NA;NA;18:00:00;Bibliothèque municipale;43.637965;5.092182;MÉDIATHÈQUE CENTRALE
Bibliothèque centrale;MÉDIATHÈQUE CENTRALE;Salon-de-Provence;SALON DE PROVENCE;452.0;jeudi;tous publics;NA;NA;12:00:00;18:00:00;Bibliothèque municipale;43.637965;5.092182;MÉDIATHÈQUE CENTRALE
Bibliothèque centrale;MÉDIATHÈQUE CENTRALE;Salon-de-Provence;SALON DE PROVENCE;452.0;vendredi;tous publics;NA;NA;12:00:00;18:00:00;Bibliothèque municipale;43.637965;5.092182;MÉDIATHÈQUE CENTRALE
Bibliothèque centrale;MÉDIATHÈQUE CENTRALE;Salon-de-Provence;SALON DE PROVENCE;452.0;samedi;tous publics;10:00:00;NA;NA;18:00:00;Bibliothèque municipale;43.637965;5.092182;MÉDIATHÈQUE CENTRALE
Bibliothèque centrale;MÉDIATHÈQUE CENTRALE;Salon-de-Provence;SALON DE PROVENCE;452.0;dimanche;tous publics;09:30:00;12:00:00;NA;NA;Bibliothèque municipale;43.637965;5.092182;MÉDIATHÈQUE CENTRALE
NA;BIBLIOTHÈQUE MUNICIPALE;Sausset-les-Pins;SAUSSET LES PINS;4499.0;lundi;tous publics;NA;NA;14:00:00;18:00:00;Bibliothèque municipale;43.331198;5.117708;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Sausset-les-Pins;SAUSSET LES PINS;4499.0;mardi;tous publics;NA;NA;14:00:00;18:00:00;Bibliothèque municipale;43.331198;5.117708;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Sausset-les-Pins;SAUSSET LES PINS;4499.0;mercredi;tous publics;09:00:00;12:00:00;14:00:00;18:00:00;Bibliothèque municipale;43.331198;5.117708;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Sausset-les-Pins;SAUSSET LES PINS;4499.0;jeudi;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.331198;5.117708;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Sausset-les-Pins;SAUSSET LES PINS;4499.0;vendredi;tous publics;NA;NA;14:00:00;18:00:00;Bibliothèque municipale;43.331198;5.117708;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Sausset-les-Pins;SAUSSET LES PINS;4499.0;samedi;tous publics;09:00:00;12:00:00;NA;NA;Bibliothèque municipale;43.331198;5.117708;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Sausset-les-Pins;SAUSSET LES PINS;4499.0;dimanche;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.331198;5.117708;BIBLIOTHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Sénas;SENAS;453.0;lundi;tous publics;NA;NA;NA;NA;Médiathèque municipale;43.744992;5.077473;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Sénas;SENAS;453.0;mardi;tous publics;NA;NA;16:00:00;18:30:00;Médiathèque municipale;43.744992;5.077473;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Sénas;SENAS;453.0;mercredi;tous publics;10:00:00;12:00:00;14:00:00;18:30:00;Médiathèque municipale;43.744992;5.077473;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Sénas;SENAS;453.0;jeudi;tous publics;10:00:00;12:00:00;16:00:00;18:30:00;Médiathèque municipale;43.744992;5.077473;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Sénas;SENAS;453.0;vendredi;tous publics;NA;NA;16:00:00;18:30:00;Médiathèque municipale;43.744992;5.077473;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Sénas;SENAS;453.0;samedi;tous publics;09:30:00;12:00:00;NA;NA;Médiathèque municipale;43.744992;5.077473;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Sénas;SENAS;453.0;dimanche;tous publics;NA;NA;NA;NA;Médiathèque municipale;43.744992;5.077473;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE JORGI REBOUL;Septèmes-les-Vallons;SEPTEMES LES VALLONS;454.0;lundi;tous publics;NA;NA;NA;NA;Médiathèque Jorgi Reboul;43.400829;5.369261;MÉDIATHÈQUE JORGI REBOUL
NA;MÉDIATHÈQUE JORGI REBOUL;Septèmes-les-Vallons;SEPTEMES LES VALLONS;454.0;mardi;tous publics;NA;NA;14:00:00;18:30:00;Médiathèque Jorgi Reboul;43.400829;5.369261;MÉDIATHÈQUE JORGI REBOUL
NA;MÉDIATHÈQUE JORGI REBOUL;Septèmes-les-Vallons;SEPTEMES LES VALLONS;454.0;mercredi;tous publics;10:00:00;NA;NA;18:30:00;Médiathèque Jorgi Reboul;43.400829;5.369261;MÉDIATHÈQUE JORGI REBOUL
NA;MÉDIATHÈQUE JORGI REBOUL;Septèmes-les-Vallons;SEPTEMES LES VALLONS;454.0;jeudi;tous publics;NA;NA;14:00:00;18:30:00;Médiathèque Jorgi Reboul;43.400829;5.369261;MÉDIATHÈQUE JORGI REBOUL
NA;MÉDIATHÈQUE JORGI REBOUL;Septèmes-les-Vallons;SEPTEMES LES VALLONS;454.0;vendredi;tous publics;NA;NA;14:00:00;18:30:00;Médiathèque Jorgi Reboul;43.400829;5.369261;MÉDIATHÈQUE JORGI REBOUL
NA;MÉDIATHÈQUE JORGI REBOUL;Septèmes-les-Vallons;SEPTEMES LES VALLONS;454.0;samedi;tous publics;10:00:00;NA;NA;17:00:00;Médiathèque Jorgi Reboul;43.400829;5.369261;MÉDIATHÈQUE JORGI REBOUL
NA;MÉDIATHÈQUE JORGI REBOUL;Septèmes-les-Vallons;SEPTEMES LES VALLONS;454.0;dimanche;tous publics;NA;NA;NA;NA;Médiathèque Jorgi Reboul;43.400829;5.369261;MÉDIATHÈQUE JORGI REBOUL
NA;BIBLIOTHÈQUE MUNICIPALE;Simiane-Collongue;SIMIANE COLLONGUE;455.0;lundi;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.431036;5.434847;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Simiane-Collongue;SIMIANE COLLONGUE;455.0;mardi;tous publics;NA;NA;14:30:00;19:00:00;Bibliothèque municipale;43.431036;5.434847;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Simiane-Collongue;SIMIANE COLLONGUE;455.0;mercredi;tous publics;10:00:00;12:00:00;14:30:00;18:00:00;Bibliothèque municipale;43.431036;5.434847;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Simiane-Collongue;SIMIANE COLLONGUE;455.0;jeudi;tous publics;NA;NA;16:00:00;18:00:00;Bibliothèque municipale;43.431036;5.434847;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Simiane-Collongue;SIMIANE COLLONGUE;455.0;vendredi;tous publics;10:00:00;12:00:00;16:00:00;18:00:00;Bibliothèque municipale;43.431036;5.434847;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Simiane-Collongue;SIMIANE COLLONGUE;455.0;samedi;tous publics;09:00:00;12:00:00;NA;NA;Bibliothèque municipale;43.431036;5.434847;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Simiane-Collongue;SIMIANE COLLONGUE;455.0;dimanche;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.431036;5.434847;BIBLIOTHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE LA MINE DE MOTS;Trets;TRETS;471.0;lundi;tous publics;09:00:00;12:00:00;NA;NA;La Mine des Mots Bibliothèque municipale;43.448478;5.680929;MÉDIATHÈQUE LA MINE DE MOTS
NA;MÉDIATHÈQUE LA MINE DE MOTS;Trets;TRETS;471.0;mardi;tous publics;NA;NA;14:00:00;18:00:00;La Mine des Mots Bibliothèque municipale;43.448478;5.680929;MÉDIATHÈQUE LA MINE DE MOTS
NA;MÉDIATHÈQUE LA MINE DE MOTS;Trets;TRETS;471.0;mercredi;tous publics;09:00:00;NA;NA;17:00:00;La Mine des Mots Bibliothèque municipale;43.448478;5.680929;MÉDIATHÈQUE LA MINE DE MOTS
NA;MÉDIATHÈQUE LA MINE DE MOTS;Trets;TRETS;471.0;jeudi;tous publics;09:00:00;12:00:00;NA;NA;La Mine des Mots Bibliothèque municipale;43.448478;5.680929;MÉDIATHÈQUE LA MINE DE MOTS
NA;MÉDIATHÈQUE LA MINE DE MOTS;Trets;TRETS;471.0;vendredi;tous publics;NA;NA;14:00:00;18:00:00;La Mine des Mots Bibliothèque municipale;43.448478;5.680929;MÉDIATHÈQUE LA MINE DE MOTS
NA;MÉDIATHÈQUE LA MINE DE MOTS;Trets;TRETS;471.0;samedi;tous publics;10:00:00;13:00:00;NA;NA;La Mine des Mots Bibliothèque municipale;43.448478;5.680929;MÉDIATHÈQUE LA MINE DE MOTS
NA;MÉDIATHÈQUE LA MINE DE MOTS;Trets;TRETS;471.0;dimanche;tous publics;NA;NA;NA;NA;La Mine des Mots Bibliothèque municipale;43.448478;5.680929;MÉDIATHÈQUE LA MINE DE MOTS
NA;MÉDIATHÈQUE DES QUATRE TOURS;Velaux;VELAUX;472.0;lundi;tous publics;NA;NA;NA;NA;Médiathèque municipale;43.533258;5.253337;MÉDIATHÈQUE DES QUATRE TOURS
NA;MÉDIATHÈQUE DES QUATRE TOURS;Velaux;VELAUX;472.0;mardi;tous publics;NA;NA;14:30:00;18:30:00;Médiathèque municipale;43.533258;5.253337;MÉDIATHÈQUE DES QUATRE TOURS
NA;MÉDIATHÈQUE DES QUATRE TOURS;Velaux;VELAUX;472.0;mercredi;tous publics;09:30:00;12:30:00;14:00:00;18:00:00;Médiathèque municipale;43.533258;5.253337;MÉDIATHÈQUE DES QUATRE TOURS
NA;MÉDIATHÈQUE DES QUATRE TOURS;Velaux;VELAUX;472.0;jeudi;tous publics;NA;NA;NA;NA;Médiathèque municipale;43.533258;5.253337;MÉDIATHÈQUE DES QUATRE TOURS
NA;MÉDIATHÈQUE DES QUATRE TOURS;Velaux;VELAUX;472.0;vendredi;tous publics;NA;NA;14:30:00;18:30:00;Médiathèque municipale;43.533258;5.253337;MÉDIATHÈQUE DES QUATRE TOURS
NA;MÉDIATHÈQUE DES QUATRE TOURS;Velaux;VELAUX;472.0;samedi;tous publics;09:30:00;12:30:00;NA;NA;Médiathèque municipale;43.533258;5.253337;MÉDIATHÈQUE DES QUATRE TOURS
NA;MÉDIATHÈQUE DES QUATRE TOURS;Velaux;VELAUX;472.0;dimanche;tous publics;NA;NA;NA;NA;Médiathèque municipale;43.533258;5.253337;MÉDIATHÈQUE DES QUATRE TOURS
NA;MÉDIATHÈQUE MUNICIPALE;Venelles;VENELLES;473.0;lundi;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.597723;5.483112;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Venelles;VENELLES;473.0;mardi;tous publics;NA;NA;15:00:00;18:30:00;Bibliothèque municipale;43.597723;5.483112;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Venelles;VENELLES;473.0;mercredi;tous publics;09:00:00;NA;NA;18:00:00;Bibliothèque municipale;43.597723;5.483112;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Venelles;VENELLES;473.0;jeudi;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.597723;5.483112;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Venelles;VENELLES;473.0;vendredi;tous publics;NA;NA;15:00:00;18:30:00;Bibliothèque municipale;43.597723;5.483112;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Venelles;VENELLES;473.0;samedi;tous publics;09:00:00;12:30:00;NA;NA;Bibliothèque municipale;43.597723;5.483112;MÉDIATHÈQUE MUNICIPALE
NA;MÉDIATHÈQUE MUNICIPALE;Venelles;VENELLES;473.0;dimanche;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.597723;5.483112;MÉDIATHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;VENTABREN;VENTABREN;474.0;lundi;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.538440;5.294030;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;VENTABREN;VENTABREN;474.0;mardi;tous publics;09:00:00;12:00:00;14:30:00;17:30:00;Bibliothèque municipale;43.538440;5.294030;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;VENTABREN;VENTABREN;474.0;mercredi;tous publics;09:00:00;12:00:00;14:30:00;17:30:00;Bibliothèque municipale;43.538440;5.294030;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;VENTABREN;VENTABREN;474.0;jeudi;tous publics;NA;NA;14:30:00;17:30:00;Bibliothèque municipale;43.538440;5.294030;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;VENTABREN;VENTABREN;474.0;vendredi;tous publics;09:30:00;12:00:00;14:30:00;17:30:00;Bibliothèque municipale;43.538440;5.294030;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;VENTABREN;VENTABREN;474.0;samedi;tous publics;09:30:00;12:30:00;NA;NA;Bibliothèque municipale;43.538440;5.294030;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;VENTABREN;VENTABREN;474.0;dimanche;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.538440;5.294030;BIBLIOTHÈQUE MUNICIPALE
NA;BIBLIOTHÈQUE MUNICIPALE;Vernègues;VERNEGUES;475.0;lundi;tous publics;NA;NA;NA;NA;Bibliothèque municipale;43.685650;5.170173;BIBLIOTHÈQUE MUNICIPALE
